case_id,Gerichtstyp,Dieselmotor_Typ,Art_Abschalteinrichtung,KBA_Rueckruf,Fahrzeugstatus,Fahrzeugmodell_Baureihe,Update_Status,Kilometerstand_Kauf,Kilometerstand_Klageerhebung,Erwartete_Gesamtlaufleistung,Kaufdatum,Uebergabedatum,Datum_Klageerhebung,Beklagten_Typ,Datum_Urteil,Kaufpreis,Nacherfuellungsverlangen_Fristsetzung,Klageziel,Rechtsgrundlage,LABEL_Anspruch_Schadensersatz,LABEL_Schadensersatzhoehe_Betrag,LABEL_Schadensersatzhoehe_Range,Nachweis_Aufklaerung
2155223,Landgericht,EA189,Umschaltlogik,True,Neuwagen,"VW Golf Comfortline BlueMotion Technology 1,6 l TDI 77 kw (105 PS)",False,5.0,,,2012-09-26,2012-09-29,,Hersteller,,29910.0,Entbehrlich,Schadensersatz,§ 826 BGB,True,20499.92,20000-25000,
2155227,,EA 189,Umschaltlogik,True,Gebrauchtwagen,"Y Tiguan 2,0l TDI",False,,,,2011-05-02,,,Hersteller,,28181.1,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2155231,,,Prüfstandmodus,True,Neuwagen,"Audi Ambition Sportback 1,6 TDI",,,63000.0,250000.0,2013-05-07,2013-05-07,2016-07-07,Händler,,24650.0,Ja,"Rückabwicklung, Minderung, Schadensersatz","§§ 437 Nr. 3, 280ff. BGB",False,,Abgewiesen,
2155235,,EA 189,Abschalteinrichtung (Testzykluserkennung),True,Neuwagen,B2 Avant S-Line 2.0 TDI quattro,,,,,2013-04-12,,,Hersteller,,52100.0,Entbehrlich,Rückabwicklung,"§§ 826, 249 BGB",False,,Abgewiesen,
2155240,Landgericht,EA 189,Umschaltlogik/Prüfstandserkennung,True,Neuwagen,Audi Q5,,,,,2012-04-30,2013-01-02,2016-10-28,Hersteller,,53695.01,Ja,Schadensersatz,"§ 823 Abs. 2 BGB i.V.m. §§ 263 Abs. 1, 27 Abs. 1 StGB",True,,Sonstige,
2155242,Landgericht,EA 189,Umschaltlogik,,Neuwagen,VW Passat,False,,,,2013-11-15,2014-02-08,,Händler,,33800.0,Ja,Rückabwicklung,"§§ 434 Abs. 1 Nr. 2, 437 Nr. 1, 439 Abs. 1 BGB",False,,Abgewiesen,
2155247,,EA 189,Umschaltlogik,,Neuwagen,VW Eos Sport & Style 2.0 TDI,False,,,,2013-04-02,2013-06-13,,Händler,,33785.0,Entbehrlich,Rückabwicklung,"§§ 346 Abs. 1, 348 i.V.m. §§ 437 Nr. 2, 440 Satz 1 Var. 3, 323 Abs. 1 BGB",True,23840.95,20000-25000,
2155255,Landgericht,EA 189,Testzykluserkennung,True,Gebrauchtwagen,VW Golf Style 1.6l TDI,False,5967.0,,,2012-09-05,,2016-11-22,Hersteller,,20920.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,17639.75,15000-20000,
2155258,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,VW Golf 1.6 TDI,False,,85628.0,300000.0,,2011-07-15,,Hersteller,,21950.0,Entbehrlich,Rückabwicklung,"§ 826 BGB, § 31 BGB",True,15684.88,15000-20000,
2155261,,EA 189,Prüfstanderkennungssoftware,True,Neuwagen,W2 Tiguan Sport & Style Techn. BM 2.0l TDI,False,0.0,19901.0,,2013-12-30,2014-03-31,2016-10-14,Hersteller,,29182.2,Entbehrlich,Rückabwicklung,"§§ 437 Nr. 3, 440, 346, 348, 323 BGB",True,29182.2,> 25000,
2156049,Landgericht,Typ F,Umschaltlogik,True,Gebrauchtwagen,W,False,11949.0,,,2015-06-15,2015-06-18,,Händler,,14990.0,Ja,Rückabwicklung,"§§ 346 Abs. 1, 348, 437 Abs. 2, 323, 434 BGB",True,15794.73,15000-20000,
2156075,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,B2 A3 Sportback,,,110403.0,,2010-05-14,2010-07-16,,Händler,,29502.8,Ja,Rückabwicklung,"§§ 437 Nr. 2, 434, 323, 346 BGB",True,1474.87,< 5000,
2156115,Landgericht,"2,0-Liter-Dieselmotor vom U2",Umschaltlogik,True,Neuwagen,VW U,False,,17044.0,,2014-06-30,,,Händler,,39373.7,Nein,Rückabwicklung,"§ 346 Abs. 1 BGB i.V.m. §§ 437 Nr. 2, 323 Abs. 1 BGB",False,,Abgewiesen,
2156126,Landgericht,EA189,Umschaltlogik,True,Neuwagen,Seat Alhambra,True,10.0,,,2011-05-06,,2018-01-02,Hersteller,,30920.0,Ja,Rückabwicklung,§ 826 BGB,True,17994.08,15000-20000,False
2156762,,EA 189,,,Neuwagen,VW Tiguan Sport & Style,,,,,2014-02-27,,,Hersteller,,37214.64,,Schadensersatz,,False,,Sonstige,
2156768,Landgericht,1.6 TDI,,,Gebrauchtwagen,Y,,,,,2015-03-23,2015-03-20,,Händler,,22700.0,,"Rückabwicklung, Schadensersatz","§ 437 BGB, § 826 BGB",False,,Sonstige,
2156770,,EA 189,,True,Neuwagen,W3 Sharan,,,,,2011-06-21,,,,,37826.14,,Rückabwicklung,§ 125 VVG,False,,Sonstige,
2156786,,EA 189,Umschaltlogik,True,Gebrauchtwagen,Audi A4 Avant,True,25193.0,73388.0,,2013-11-07,,2017-07-24,Hersteller,,28350.0,Entbehrlich,Schadensersatz,"§§ 826, 31 BGB",True,26839.82,> 25000,
2156807,,,Prüfstanderkennungssoftware,True,Gebrauchtwagen,VW W,False,5685.0,,,2013-08-26,,,Händler,,23810.0,Entbehrlich,Rückabwicklung,"§§ 346 I, 437 Nr.2, 434 I 2 Nr.2, 435 S.1, 440, 323 I BGB",True,19028.4,15000-20000,
2156823,,EA 189,,True,Neuwagen,VW J,True,,,,2013-05-29,,,Hersteller,,22117.14,,Rückabwicklung,"§ 437 BGB, § 826 BGB",False,,Sonstige,
2156824,,EA 189,,True,Neuwagen,"W D 2,0 TDI",,,,,2010-08-11,,,Händler,,32108.75,Ja,Rückabwicklung,"§ 437 BGB, § 826 BGB",False,,Sonstige,
2156825,,EA 189,,,,VW Z,,,,,2011-06-14,,,Händler,,34900.0,,Schadensersatz,"§ 437 BGB, § 826 BGB",False,,Sonstige,
2156826,,EA 189,,,Gebrauchtwagen,"P 2.0, 103 kw",,,,,2014-11-10,,,,,13900.0,,"Rückabwicklung, Schadensersatz","§ 437 BGB, § 123 BGB, § 826 BGB",False,,Sonstige,
2156827,,EA 189,,True,Neuwagen,VW BB,,,,,2012-10-16,,,Händler,,33219.68,,Schadensersatz,§ 826 BGB,False,,Sonstige,
2156831,,,,,Neuwagen,"W3 Tiguan Trend & Fun BM Technologie 2,0 TDI 81 KW",,,,,2013-10-08,2013-12-02,,,,,,Schadensersatz,§ 826 BGB,False,,Sonstige,
2157608,,EA 189,Abschaltvorrichtung,True,Neuwagen,W U 2.0 l TDI,False,,,,2013-04-29,2013-08-29,2017-04-12,Hersteller,,30357.76,Ja,Schadensersatz,"§ 826 BGB, § 831 BGB",True,7135.47,5000-10000,
2157961,,X 2.0 TDI,Softwaremanipulation,True,Neuwagen,X 2.0 TDI,True,0.0,57678.0,,2013-02-14,,2017-08-04,Hersteller,,34340.01,Entbehrlich,Rückabwicklung,§ 826 BGB,True,27740.0,> 25000,
2157964,,F,Software,True,Gebrauchtwagen,VW CC 2.0 TDI,,27720.0,37800.0,,2015-05-16,,2015-12-29,Händler,,27125.0,Nein,Rückabwicklung,"§§ 437 Nr. 2, 440, 323 ff. BGB",False,,Abgewiesen,
2157967,,,,,Gebrauchtwagen,W Typ U,,,,,2015-05-15,,2017-09-26,Hersteller,,21500.0,,Rückabwicklung,"§§ 823, 826 BGB",False,,Abgewiesen,
2158214,Landgericht,,Umschaltlogik,True,Neuwagen,Audi S 3.0 Liter V6 TDI Euro 6,True,,,,2014-05-13,,,Hersteller,,74098.73,Entbehrlich,Schadensersatz,§ 826 BGB,True,64959.7,> 25000,
2158290,,EA 189,Umschaltlogik,True,Gebrauchtwagen,W,,,,,2016-04-06,,,Hersteller,,11700.0,Ja,Rückabwicklung,§ 826 BGB,True,11536.75,10000-15000,
2158291,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,VW D,,,,,2014-06-28,,,Hersteller,,33600.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,29571.93,> 25000,
2162537,Landgericht,EA189 EU5,Umschaltlogik,False,Gebrauchtwagen,Audi Q3 2.0 TDI,,1520.0,71732.0,255000.0,2012-06-12,2012-06-29,,Händler,,32980.0,Ja,Rückabwicklung,"§§ 346, 348, 323, 440, 437, 434, 433 BGB",True,23717.64,20000-25000,Nein
2162653,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,VW Golf 2.0 TDI,False,,,,2009-03-26,,,Hersteller,,20010.0,Entbehrlich,Schadensersatz,§ 826 BGB,True,,5000-10000,
2167090,Landgericht,,Prüfstandserkennung,,Neuwagen,Audi Q3 2.0 TDI quattro,,,39755.0,300000.0,2013-10-25,,2017-09-15,Hersteller,,33287.3,Ja,Rückabwicklung,§ 826 BGB,True,27993.95,> 25000,
2167732,Landgericht,EA189,,,Gebrauchtwagen,VW Golf Plus,,8923.0,,,2011-06-03,,,Händler,,18500.0,Entbehrlich,Rückabwicklung,§ 123 BGB,False,,Abgewiesen,
2169437,,EA 189,Prüfstanderkennung (Software),True,Gebrauchtwagen,VW Passat Variant 2.0 TDI,False,,,,2015-06-26,,,Händler,,23500.0,Ja,Minderung,"§§ 437 Nr. 2, 434 Abs. 1 S. 1, S. 2, 441 BGB",False,,Abgewiesen,Februar 2016 (durch VW AG)
2169762,,EA 189,,True,Neuwagen,,,,,,2015-07-08,2015-07-09,,Händler,,26200.0,Ja,Rückabwicklung,"§§ 355, 358 BGB, §§ 434 Abs. 1, 437 Nr. 2, 323, 346 BGB",False,,Abgewiesen,
2170076,,,"Prüfstanderkennung, schadstoffmindernde Aufwärmstrategie, AdBlue-Drosselung",True,Gebrauchtwagen,,True,,,,2017-10-06,,,Händler,,41850.0,Ja,Rückabwicklung,"§§ 346 Abs. 1, 348, 437 Nr. 2, 440 Satz 1 Alt. 3, 323 Abs. 1 BGB",True,38343.13,> 25000,
2170098,,EA897,"Manipulationssoftware, unzulässige Abschalteinrichtung des Emissionskontrollsystems, prüfstandsbezogene Programmierung",False,Neuwagen,"Audi A6 3,0 TDI Avant",False,,,,2013-10-14,,,Hersteller,,75386.5,Entbehrlich,Rückabwicklung,"§ 823 Abs. 2 BGB i.V.m. § 16 UWG, Art. 5 Abs. 2 VO (EG) Nr. 715/2007, § 263 StGB, § 6 Abs. 1 EG-FGV, § 27 Abs. 1 EG-FGV, § 826 BGB",False,,Abgewiesen,
2170356,,EA 189,Umschaltlogik,,Neuwagen,VW Tiguan 2.0 TDI,,,,,2015-05-05,2015-05-21,,Händler,,45303.99,Nein,,§ 439 Abs. 1 BGB,False,,Sonstige,
2170674,,"#,#L $# RST Euro 6-Motor",Umschaltlogik,True,Neuwagen,Y Z Diesel,True,0.0,,,2016-06-08,2016-06-08,,Händler,,70549.99,Ja,Rückabwicklung,"§§ 346 Abs. 1, 433, 434, 437 Nr. 2 Alt. 1, 323 Abs. 1 BGB",True,67301.59,> 25000,
2171897,,EA 189,Umschaltlogik,True,Neuwagen,VW Tiguan Sport,,,,,2013-05-26,,,Hersteller,,28769.12,Ja,Rückabwicklung,"§§ 826, 31 BGB",True,24342.12,20000-25000,
2171898,,,Umschaltlogik,True,Neuwagen,"VW Touran Highline 2,0 l TDI",True,,68682.0,,2010-10-21,,2017-09-26,Hersteller,,29250.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,21214.21,20000-25000,
2171915,,B3,Thermofenster,False,Neuwagen,Q,True,,,,2016-02-27,2016-07-01,,Hersteller,,80700.0,Nein,Schadensersatz,,True,,,
2171959,Landgericht,EA 189,Umschaltlogik,,Neuwagen,Audi A4 2.0 TDI,,,,,2013-01-28,,,Händler,,52876.0,Ja,Rückabwicklung,§ 439 BGB,False,,Abgewiesen,
2171993,,EA 189,,,Neuwagen,"VW Tiguan Sport & Style 4Motion 2,0l TDI",,,,,2009-03-24,,,Händler,,32561.5,,,§ 437 BGB,False,,Sonstige,
2173451,,,,True,Neuwagen,Porsche Macan S Diesel,False,,,,2015-05-23,,,Hersteller,,89709.74,Entbehrlich,Rückabwicklung,"§§ 346 Abs. 1, 348 BGB i.V.m. §§ 437 Nr. 2, 440 Satz 1 3. Variante, 323 BGB",True,76104.72,> 25000,True
2174575,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,W2,,,,,2015-01-31,2015-03-02,,Händler,,16500.0,Entbehrlich,Minderung,"§§ 346 Abs.1, 437 Nr. 2, 441, 433, 434 BGB",True,3300.0,< 5000,
2174600,,GB ...#,Umschaltlogik,True,Gebrauchtwagen,PKW XY,True,7600.0,,300000.0,2014-01-04,,,Hersteller,,29754.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,23868.43,20000-25000,Nein
2174663,Landgericht,EA 189,Prüfstandserkennung,False,Neuwagen,,False,0.0,,250000.0,2013-03-15,,,Hersteller,,41381.55,Entbehrlich,Rückabwicklung,"§§ 433 Abs. 1 Satz 2, 434 Abs. 1 Satz 1, 437 Nr. 2 und 3, 326 Abs. 5, 346 ff., 284 BGB",True,32869.68,> 25000,
2175230,,VW EA189,Umschaltlogik,False,Neuwagen,Seat Alhambra Style Salsa 2.0 TDI Start&Stop 130 kW,,,,,2013-09-11,2014-01-31,,Händler,,31451.65,Ja,Rückabwicklung,§ 275 Abs. 1 BGB,False,,Abgewiesen,
2175373,Landgericht,F,Prüfstandserkennung (Umschaltlogik),True,Gebrauchtwagen,W2,True,18700.0,,,2015-03-20,,,Hersteller,,26980.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,29490.19,> 25000,Nein
2176618,,EA189,Prüfstands-Erkennungssoftware,True,Neuwagen,"VW Tiguan 2,0 L TDI",False,,51000.0,,2014-03-04,2014-05-31,,Händler,,37050.0,Ja,Rückabwicklung,"§§ 437 Nr. 1, 439 Abs. 1, 434 Abs. 1, 433 BGB",False,,Sonstige,
2177047,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,"VW Touran 2,0 TDI",,,,,2013-11-04,,2017-08-29,Hersteller,,32799.99,Ja,Rückabwicklung,§ 826 BGB,True,26460.67,> 25000,False
2177377,,EA 189,"Software, die dafür sorgte, dass das Fahrzeug im Prüfstandlauf verbesserte Stickoxidwerte (NOx) lieferte",True,Neuwagen,VW Touran,True,,,,2014-08-01,,,Hersteller,,39073.64,Nein,Rückabwicklung,"§§ 346, 433, 434, 437, 323, 398 BGB",True,5595.35,5000-10000,
2177621,,$$#,Umschaltlogik,True,Neuwagen,D 2.0 $$$ P,True,,160000.0,,2013-04-16,,2018-04-27,Hersteller,,24322.8,Ja,Rückabwicklung,§ 826 BGB,True,808.01,< 5000,
2177767,Landgericht,GB ...# EU5,Umschaltlogik,,Neuwagen,T X,False,,,,2015-01-21,2015-03-11,,Händler,,23577.34,Entbehrlich,Rückabwicklung,"§§ 346 Abs. 1, 433, 434, 437 Nr. 2 Alt. 1, 323 Abs. 1 BGB",False,,Sonstige,
2177801,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Tiguan,True,26235.0,102543.0,,2015-02-03,,,Hersteller,,29650.0,Entbehrlich,Schadensersatz,§ 826 BGB,True,,Sonstige,
2177802,Landgericht,...,Umschaltlogik,True,Neuwagen,B,,,,,2012-04-10,,,Hersteller,,31826.35,Entbehrlich,Schadensersatz,§ 826 BGB,True,22165.25,20000-25000,
2177956,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,"VW Golf VI 2,0 l TDI",False,,,,2013-08-12,2013-08-29,,Hersteller,,21980.0,Nein,Schadensersatz,,True,,20000-25000,
2178263,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,W2 Tiguan 2.0 TDI,True,24031.0,120555.0,,2016-02-11,,2018-06-16,Hersteller,,33600.0,Ja,Rückabwicklung,§ 826 BGB,True,19880.4,15000-20000,Nein
2178303,Landgericht,OM 651,Thermofenster,False,Gebrauchtwagen,Mercedes Benz C 250 D,,16500.0,54320.0,,2016-09-19,,2018-10-04,Hersteller,,50000.0,Entbehrlich,Rückabwicklung,"§ 826 BGB, § 831 BGB",True,39400.0,> 25000,
2178712,,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Passat Variant 2.0 TDI,True,,,,2015-09-30,,,Hersteller,,16900.0,Nein,"Minderung, Schadensersatz","§ 826 BGB, Kaufvertragliche Gewährleistung",False,,Abgewiesen,
2178760,,EA189,Umschaltlogik,True,Gebrauchtwagen,X $ # 2.0 $$$,True,7807.0,,,2013-12-11,,,Hersteller,,30800.01,Ja,Rückabwicklung,"§§ 826, 31, 249 Abs. 1 BGB",True,25852.39,> 25000,
2178788,,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Sharan,True,23500.0,,,2016-02-15,,2018-05-03,Hersteller,,28700.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,24170.6,20000-25000,
2178952,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,,False,0.0,,,2013-05-03,,,Hersteller,,45400.0,Entbehrlich,Schadensersatz,§ 826 BGB,True,,,
2179216,Landgericht,,Thermofenster,False,Gebrauchtwagen,,,15859.0,35361.0,,2017-08-15,,,Hersteller,,30790.0,Ja,Rückabwicklung,"§§ 826, 31 BGB",True,29584.31,> 25000,
2179221,,"3,0L V6 TDI Euro 6",unzulässige Abschalteinrichtung,True,Neuwagen,Porsche Cayenne Diesel,True,,15658.0,,2016-05-11,,,Hersteller,,81125.03,Entbehrlich,Rückabwicklung,§ 826 BGB,True,76257.53,> 25000,
2179256,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,Audi A6 2.0 TDI,False,24730.0,251909.0,,2011-07-16,,,Hersteller,,31500.0,Nein,Schadensersatz,§ 826 BGB,True,,,
2180203,Landgericht,,Umschaltlogik,True,Gebrauchtwagen,,False,,,,2014-11-18,,,Hersteller,,,Entbehrlich,Rückabwicklung,§ 826 BGB,True,,,
2180472,,Sechszylinder-Dieselmotor mit 3 Litern Hubraum,"schadstoffmindernde Aufwärmstrategie, AdBlue-Strategie",True,Gebrauchtwagen,W X V6 3.0,,9000.0,,300000.0,2015-10-12,,,Hersteller,,64500.0,Entbehrlich,Rückabwicklung,"§§ 826, 31, 249 Abs. 1 BGB",True,44791.66,> 25000,
2180530,,EA189,Umschaltlogik,True,Gebrauchtwagen,Skoda Superb 2.0 TDI,True,73000.0,,300000.0,2014-04-22,,,Hersteller,,17790.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,13773.03,10000-15000,
2181135,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,VW Touran 2.0 TDI,False,0.0,67403.0,300000.0,2014-03-15,,,Händler,,29183.19,Entbehrlich,Rückabwicklung,"§ 812 BGB, §§ 434, 437 Nr. 2, 440, 323, 346 BGB",True,22626.41,20000-25000,
2181138,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,Audi A6 Avant 2.0 TDI,True,6150.0,,,2012-07-23,,,Hersteller,,49000.0,Entbehrlich,Rückabwicklung,"§ 826 BGB, § 31 BGB",True,19717.19,15000-20000,
2181249,,EA 189,Prüfstanderkennungssoftware,,Gebrauchtwagen,VW Golf VI Variant 2.0,True,51447.0,,,2016-06-07,,,Händler,,16899.0,Nein,Rückabwicklung,§ 442 Abs. 1 BGB,False,,Abgewiesen,True
2181496,Landgericht,EA 189,Fahrzykluserkennung,True,Neuwagen,,False,,,,2010-08-01,2010-08-03,2016-07-29,Händler,,38200.0,Entbehrlich,Rückabwicklung,"§§ 346 Abs. 1, 348, 434, 437 BGB",True,11915.53,10000-15000,Nein
2181541,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,,True,,,,2013-03-12,,,Hersteller,,34688.16,Entbehrlich,Rückabwicklung,"§ 823 Abs. 2 BGB i.V.m. §§ 6 Abs. 1 S. 1, 27 Abs. 1 S. 1 EG-FGV",True,22563.4,20000-25000,
2181545,,"2,0 l TDI 103",Umschaltlogik,True,Gebrauchtwagen,"Technology 2,0 l TDI 103",False,,48000.0,300000.0,2014-02-13,,2017-02-17,Hersteller,,31147.9,Ja,Rückabwicklung,"§§ 434 Abs.1 Nr.2 BGB, 437 Nr.2, 440, 323 f. i.V.m. § 284 BGB",True,30111.43,> 25000,
2181625,,,Umschaltlogik,True,Neuwagen,,False,,,,2015-03-06,2015-05-07,,Händler,2018-02-01,29000.0,Ja,Rückabwicklung,§ 323 Abs. 5 Satz 2 BGB,False,,Abgewiesen,
2181629,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Touran 2.0 TDI,True,59829.0,87850.0,350000.0,2014-06-06,,2018-04-09,Hersteller,,22880.0,Ja,Rückabwicklung,§ 826 BGB,True,19299.34,15000-20000,
2181637,Landgericht,EA 189,Manipulationssoftware,True,Gebrauchtwagen,,,87113.0,,,2013-09-01,,,Hersteller,,17890.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,9861.04,5000-10000,
2182351,,,Umschaltlogik,True,Neuwagen,,False,0.0,46681.0,300000.0,2012-11-01,,,Händler,,42700.0,Entbehrlich,Rückabwicklung,"§ 434 BGB, § 437 BGB, § 323 BGB",True,36062.2,> 25000,
2182353,,...,Umschaltlogik,True,Neuwagen,...,,,,,,2012-08-16,,Händler,,18600.0,Entbehrlich,Rückabwicklung,§ 812 Abs. 1 Satz 1 Alt. 1 BGB,True,12666.27,10000-15000,Nein
2182411,,EA189,Manipulationssoftware,True,Neuwagen,VW Tiguan 4MOTION,False,,51334.0,,2012-12-01,,,Händler,,37591.18,Ja,Rückabwicklung,"§§ 434, 437 Nr. 2, 440, 323, 326 Abs. 5 BGB, § 812 Abs. 1 S. 1 1. Alt. BGB, § 123 BGB, § 280 Abs. 1 S. 1 BGB, § 311 Abs. 3 BGB",False,,Abgewiesen,
2182424,,,"Software, die erkennt, wenn das Fahrzeug sich im Testlauf befindet und die Stickoxidemissionen im Testfall reduziert",True,Gebrauchtwagen,,,17797.0,31671.0,,2013-10-01,2013-10-21,,Hersteller,,31700.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,29682.73,> 25000,
2183758,,EA 189 EU5,unzulässige Abschalteinrichtung i. S. von Art. 5 Abs. 2 der Verordnung (EG) Nr. 715/2007,True,Gebrauchtwagen,xxx xxx,True,,,,2015-02-26,2015-03-03,,,,,Nein,Rückabwicklung,§ 437 BGB,False,,Abgewiesen,
2184201,,EA 189,Umschaltlogik,True,Neuwagen,VW Tiguan 2.0 l TDI,True,,39326.0,,2015-04-02,,,Hersteller,,37493.51,Entbehrlich,Rückabwicklung,§ 826 BGB,True,31595.63,> 25000,
2184282,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,Audi A1 1.6 TDI,True,,,,2013-12-03,,2018-11-20,Hersteller,,26185.0,Entbehrlich,Rückabwicklung,"§§ 826, 31 BGB",True,11326.06,10000-15000,
2184378,Landgericht,EA 189,Fahrzykluserkennung,True,Gebrauchtwagen,VW Passat Variant Trendline DSG,,101360.0,,,2016-06-24,,,Hersteller,,12200.0,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,True
2184515,Landgericht,EA 189,Fahrzykluserkennung,True,Gebrauchtwagen,VW Passat Variant Trendline DSG,,101360.0,,,2016-06-24,,,Hersteller,,12200.0,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2184579,Landgericht,F,Umschaltlogik,True,Gebrauchtwagen,B R,True,10704.0,70896.0,250000.0,2015-03-02,,2019-01-17,Hersteller,,39400.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,30871.82,> 25000,
2185741,,,Umschaltlogik,,Gebrauchtwagen,VW Caddy 1.6 TDI,,,,,2016-11-28,,,Hersteller,,17999.0,Ja,Rückabwicklung,"§§ 823, 826 BGB",False,,Abgewiesen,
2186412,Landgericht,V6 3.0l,Warmlauf-Modus des SCR-Katalysators,True,Gebrauchtwagen,Porsche Cayenne Diesel V6 3.0l,False,4200.0,,,2014-10-16,,2018-11-06,Hersteller,,73282.07,Ja,Rückabwicklung,§ 826 BGB,True,57786.87,> 25000,
2186522,Landgericht,,schadstoffmindernde Aufheizstrategie und AdBlue-Dosierstrategie,True,Gebrauchtwagen,VW Touareg,,14545.0,,250000.0,2015-10-26,,,Hersteller,,63481.99,Entbehrlich,Rückabwicklung,"§§ 826, 831 BGB",True,54530.62,> 25000,
2186660,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,"Audi Q5 2,0 TDI",True,8000.0,68250.0,,2013-09-16,,2018-12-17,Hersteller,,42500.0,Entbehrlich,Schadensersatz,§ 826 BGB,True,14328.98,10000-15000,
2186753,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,VW Golf,True,,135897.0,,,2011-07-15,2018-01-06,Hersteller,,26673.4,Entbehrlich,Rückabwicklung,"§§ 823 Abs. 2 BGB i.V.m. 263 StGB, 31, 831 BGB",True,12317.02,10000-15000,
2190701,,"3,0-Liter, 6 Z-Zylinder Dieselmotor",Aufheizstrategie; AdBlue-Dosierstrategie,True,Neuwagen,Porsche Cayenne Diesel Platinum Edition,True,,,250000.0,2016-08-12,2016-11-02,,Händler,,87108.8,Entbehrlich,Rückabwicklung,"§§ 346 Abs.1, 348 i.V.m. § 437 Nr. 2, § 440 Satz 1 Mod. 3, 323 Abs. 1 BGB",True,,> 25000,
2190827,,EA 189,Umschaltlogik,True,Gebrauchtwagen,,,,,,2012-11-03,,,Hersteller,,18200.0,Entbehrlich,Schadensersatz,§ 823 Abs. 2 BGB i.V.m. § 263 StGB,False,,Abgewiesen,
2191222,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Passat,True,61000.0,,,2016-03-23,,,Hersteller,,15290.0,,Schadensersatz,§ 826 BGB,False,,Sonstige,
2191242,,,,True,Gebrauchtwagen,,True,,,,2016-02-09,,,Hersteller,,26350.0,Entbehrlich,Schadensersatz,"§§ 823, 31 BGB i. V. m. § 263 StGB, § 826 BGB",False,,Abgewiesen,
2191910,Landgericht,OM 651,Thermofenster,False,Neuwagen,Mercedes Benz E 250 CDI Blue Efficiency,,0.0,158300.0,,2011-01-21,,2018-10-08,Hersteller,,53093.28,Ja,Rückabwicklung,"§ 826 BGB, § 831 Abs. 1 S. 1 BGB, §§ 433, 434 Abs. 1, 437 Nr. 2 Alt. 1, 323 Abs. 1, 440, 346 Abs. 1, 348 BGB",True,17766.72,15000-20000,
2192491,Landgericht,EA288,Umschaltlogik,False,Gebrauchtwagen,VW Golf VII 1.6 TDI Variant,,106443.0,139820.0,300000.0,2017-01-01,,,Hersteller,,13000.0,Entbehrlich,Rückabwicklung,"§ 280 Abs. 1 BGB, § 826 BGB",True,0.0,Abgewiesen,
2193027,,"3,0 Liter Sechszylinderdiesel SCR","Warmlaufmodus, Strategie zur Einschränkung der Harnstoffnutzung",True,Neuwagen,VW Touareg,True,,,300000.0,2015-06-08,2015-08-04,,Hersteller,,55509.98,Entbehrlich,Schadensersatz,§ 826 BGB,True,21590.0,20000-25000,
2193177,,EA 189,,,Gebrauchtwagen,"Audi A1, 2.0 l TDI",,,,,,,,Hersteller,,24946.89,Entbehrlich,Rückabwicklung,§ 823 Abs. 2 BGB i.V.m. § 27 Abs. 1 EG-FGV,True,9632.92,5000-10000,
2193371,Landgericht,F,Warmlauf-Modus des SCR-Katalysators,True,Gebrauchtwagen,B,True,28167.0,,,2016-08-23,,2019-06-11,Hersteller,,44600.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,29905.1,> 25000,
